codigoReserva;codAlojamiento;docHuesped;fechaEntrada;duracion;metodoPago;fechaPago;monto;anotacion
RSV1050;ALOJ0770;200000209;29/06/2025;1;PSE;26/06/2025;130213;Por favor dejar instrucciones para ingreso.
RSV1051;ALOJ0467;200000122;18/07/2025;5;TCredito;16/07/2025;664010;Por favor dejar instrucciones para ingreso.
RSV1052;ALOJ1147;200000478;28/07/2025;2;TCredito;24/07/2025;277658;¿Se permite fumar?
RSV1053;ALOJ1026;200000059;27/07/2025;5;TCredito;25/07/2025;590700;¿Se permite fumar?
RSV1054;ALOJ0623;200000491;22/07/2025;3;PSE;18/07/2025;632076;¿Tiene aire acondicionado?
RSV1055;ALOJ1163;200000100;25/06/2025;5;PSE;19/06/2025;1074350;Por favor dejar instrucciones para ingreso.
RSV1056;ALOJ0618;200000154;08/06/2025;4;TCredito;06/06/2025;376036;Por favor dejar instrucciones para ingreso.
RSV1057;ALOJ0479;200000462;09/07/2025;6;TCredito;06/07/2025;961200;Sin comentarios
RSV1058;ALOJ0647;200000354;26/07/2025;3;TCredito;20/07/2025;449454;¿Se permite fumar?
RSV1059;ALOJ0606;200000202;03/06/2025;2;PSE;31/05/2025;332856;Por favor dejar instrucciones para ingreso.
RSV1060;ALOJ0692;200000368;19/07/2025;1;TCredito;17/07/2025;214603;Por favor dejar instrucciones para ingreso.
RSV1061;ALOJ0364;200000406;31/07/2025;1;TCredito;29/07/2025;187614;¿Tiene aire acondicionado?
RSV1062;ALOJ0092;200000317;06/07/2025;1;TCredito;30/06/2025;92227;Sin comentarios
RSV1063;ALOJ0700;200000358;04/07/2025;5;PSE;29/06/2025;1077380;Sin comentarios
RSV1064;ALOJ0253;200000325;22/07/2025;4;TCredito;19/07/2025;639208;Sin comentarios
RSV1065;ALOJ1114;200000384;21/06/2025;4;PSE;15/06/2025;759080;Sin comentarios
RSV1066;ALOJ0904;200000428;17/06/2025;1;TCredito;15/06/2025;241033;¿Se permite fumar?
RSV1067;ALOJ0430;200000088;20/07/2025;4;TCredito;15/07/2025;707464;¿Tiene aire acondicionado?
RSV1068;ALOJ0060;200000065;20/07/2025;3;TCredito;15/07/2025;728430;¿Tiene aire acondicionado?
RSV1069;ALOJ0776;200000302;30/07/2025;4;PSE;28/07/2025;816844;¿Tiene aire acondicionado?
RSV1070;ALOJ0723;200000275;27/06/2025;7;TCredito;21/06/2025;1538698;Sin comentarios
RSV1071;ALOJ0101;200000353;15/06/2025;6;TCredito;09/06/2025;1424448;¿Tiene aire acondicionado?
RSV1072;ALOJ0192;200000425;02/06/2025;6;TCredito;31/05/2025;1414164;Sin comentarios
RSV1073;ALOJ0510;200000094;16/07/2025;2;PSE;12/07/2025;176452;Por favor dejar instrucciones para ingreso.
RSV1074;ALOJ0522;200000429;28/07/2025;4;PSE;27/07/2025;614144;Llegaré tarde
RSV1075;ALOJ0541;200000363;16/07/2025;4;TCredito;15/07/2025;872100;¿Se permite fumar?
RSV1076;ALOJ1039;200000220;07/07/2025;2;PSE;01/07/2025;265334;Por favor dejar instrucciones para ingreso.
RSV1077;ALOJ0536;200000185;14/07/2025;3;TCredito;10/07/2025;534162;Llegaré tarde
RSV1078;ALOJ0887;200000412;03/07/2025;3;TCredito;27/06/2025;590061;Por favor dejar instrucciones para ingreso.
RSV1079;ALOJ1192;200000048;05/07/2025;4;PSE;01/07/2025;503828;¿Tiene aire acondicionado?
RSV1080;ALOJ0323;200000415;30/07/2025;2;PSE;24/07/2025;391112;Llegaré tarde
RSV1081;ALOJ1200;200000219;23/07/2025;4;TCredito;20/07/2025;921340;¿Se permite fumar?
RSV1082;ALOJ1025;200000039;19/06/2025;5;TCredito;17/06/2025;834295;Llegaré tarde
RSV1083;ALOJ0115;200000399;16/07/2025;7;TCredito;10/07/2025;1348543;¿Se permite fumar?
RSV1084;ALOJ0252;200000400;10/06/2025;4;TCredito;05/06/2025;467708;Llegaré tarde
RSV1085;ALOJ0040;200000474;16/06/2025;3;TCredito;15/06/2025;431487;Por favor dejar instrucciones para ingreso.
RSV1086;ALOJ0389;200000426;10/07/2025;6;PSE;08/07/2025;1226382;¿Tiene aire acondicionado?
RSV1087;ALOJ0223;200000089;16/07/2025;2;TCredito;13/07/2025;370288;¿Se permite fumar?
RSV1088;ALOJ0066;200000075;28/06/2025;2;TCredito;26/06/2025;300420;Llegaré tarde
RSV1089;ALOJ0195;200000350;26/07/2025;3;TCredito;22/07/2025;556053;Por favor dejar instrucciones para ingreso.
RSV1090;ALOJ0874;200000472;11/07/2025;7;PSE;07/07/2025;1556779;¿Tiene aire acondicionado?
RSV1091;ALOJ0488;200000385;05/06/2025;2;PSE;30/05/2025;459050;Sin comentarios
RSV1092;ALOJ0624;200000468;05/07/2025;2;TCredito;04/07/2025;400030;Sin comentarios
RSV1093;ALOJ0479;200000256;03/07/2025;5;PSE;29/06/2025;467355;¿Tiene aire acondicionado?
RSV1094;ALOJ0776;200000255;03/07/2025;7;TCredito;30/06/2025;1488914;Sin comentarios
RSV1095;ALOJ0180;200000061;24/06/2025;6;TCredito;18/06/2025;976716;¿Se permite fumar?
RSV1096;ALOJ0611;200000463;05/06/2025;4;PSE;02/06/2025;433856;Por favor dejar instrucciones para ingreso.
RSV1097;ALOJ0946;200000038;08/06/2025;3;PSE;05/06/2025;401595;Llegaré tarde
RSV1098;ALOJ0444;200000440;29/06/2025;4;PSE;26/06/2025;817252;Por favor dejar instrucciones para ingreso.
RSV1099;ALOJ0999;200000440;14/07/2025;7;PSE;11/07/2025;1089928;Por favor dejar instrucciones para ingreso.
RSV1100;ALOJ0404;200000024;17/06/2025;2;PSE;16/06/2025;234500;Sin comentarios
RSV1101;ALOJ0229;200000436;21/06/2025;7;PSE;16/06/2025;1709274;¿Tiene aire acondicionado?
RSV1102;ALOJ0917;200000438;26/07/2025;7;PSE;23/07/2025;1637419;¿Se permite fumar?
RSV1103;ALOJ1038;200000125;29/06/2025;6;PSE;28/06/2025;1146036;Por favor dejar instrucciones para ingreso.
RSV1104;ALOJ0983;200000051;19/06/2025;4;TCredito;13/06/2025;589596;Por favor dejar instrucciones para ingreso.
RSV1105;ALOJ1068;200000099;02/07/2025;3;TCredito;30/06/2025;417417;¿Se permite fumar?
RSV1106;ALOJ0959;200000459;29/06/2025;7;PSE;26/06/2025;678286;Llegaré tarde
RSV1107;ALOJ0288;200000023;03/07/2025;6;PSE;30/06/2025;1498560;Sin comentarios
RSV1108;ALOJ0244;200000002;22/07/2025;4;TCredito;21/07/2025;974232;¿Se permite fumar?
RSV1109;ALOJ1007;200000195;06/06/2025;2;TCredito;31/05/2025;461316;Por favor dejar instrucciones para ingreso.
RSV1110;ALOJ0913;200000037;03/07/2025;6;PSE;01/07/2025;1364214;Por favor dejar instrucciones para ingreso.
RSV1111;ALOJ0317;200000143;23/07/2025;4;PSE;18/07/2025;627872;Sin comentarios
RSV1112;ALOJ0546;200000056;03/07/2025;1;TCredito;29/06/2025;160866;¿Tiene aire acondicionado?
RSV1113;ALOJ0308;200000387;25/07/2025;1;TCredito;23/07/2025;218352;¿Se permite fumar?
RSV1114;ALOJ0536;200000148;14/06/2025;1;TCredito;11/06/2025;85808;Por favor dejar instrucciones para ingreso.
RSV1115;ALOJ0644;200000246;20/07/2025;4;PSE;19/07/2025;722716;¿Se permite fumar?
RSV1116;ALOJ1183;200000287;16/06/2025;5;PSE;11/06/2025;639605;Sin comentarios
RSV1117;ALOJ0456;200000313;27/06/2025;5;TCredito;26/06/2025;1034185;Sin comentarios
RSV1118;ALOJ0792;200000342;09/06/2025;5;TCredito;07/06/2025;1017415;¿Tiene aire acondicionado?
RSV1119;ALOJ0032;200000075;06/06/2025;5;TCredito;04/06/2025;774035;¿Se permite fumar?
RSV1120;ALOJ1016;200000311;22/07/2025;1;PSE;20/07/2025;181062;Sin comentarios
RSV1121;ALOJ0577;200000320;20/07/2025;2;TCredito;16/07/2025;282842;Llegaré tarde
RSV1122;ALOJ0329;200000242;06/06/2025;6;TCredito;05/06/2025;710274;Por favor dejar instrucciones para ingreso.
RSV1123;ALOJ0122;200000068;29/07/2025;5;TCredito;25/07/2025;981270;Llegaré tarde
RSV1124;ALOJ1037;200000414;08/07/2025;2;TCredito;06/07/2025;320080;¿Tiene aire acondicionado?
RSV1125;ALOJ0209;200000388;16/07/2025;4;TCredito;14/07/2025;450336;Llegaré tarde
RSV1126;ALOJ0707;200000182;10/06/2025;7;PSE;04/06/2025;1394099;¿Tiene aire acondicionado?
RSV1127;ALOJ0378;200000308;13/07/2025;5;PSE;07/07/2025;510625;¿Tiene aire acondicionado?
RSV1128;ALOJ0458;200000298;08/06/2025;2;PSE;04/06/2025;371196;Por favor dejar instrucciones para ingreso.
RSV1129;ALOJ0913;200000161;26/06/2025;2;PSE;23/06/2025;189726;Sin comentarios
RSV1130;ALOJ0241;200000320;18/06/2025;2;PSE;13/06/2025;495626;¿Tiene aire acondicionado?
RSV1131;ALOJ0496;200000148;21/06/2025;2;PSE;17/06/2025;443380;¿Se permite fumar?
RSV1132;ALOJ0257;200000394;31/07/2025;1;PSE;26/07/2025;81362;Sin comentarios
RSV1133;ALOJ1164;200000114;27/06/2025;7;PSE;21/06/2025;1307558;Por favor dejar instrucciones para ingreso.
RSV1134;ALOJ0230;200000243;19/07/2025;7;TCredito;17/07/2025;1328628;Sin comentarios
RSV1135;ALOJ0188;200000444;02/06/2025;7;TCredito;28/05/2025;1058827;¿Se permite fumar?
RSV1136;ALOJ0599;200000090;05/07/2025;5;TCredito;03/07/2025;976365;Sin comentarios
RSV1137;ALOJ0239;200000150;10/06/2025;4;PSE;08/06/2025;338092;Por favor dejar instrucciones para ingreso.
RSV1138;ALOJ0477;200000124;08/06/2025;6;PSE;03/06/2025;639750;Por favor dejar instrucciones para ingreso.
RSV1139;ALOJ1031;200000107;20/06/2025;7;PSE;19/06/2025;1410423;¿Se permite fumar?
RSV1140;ALOJ0350;200000491;31/07/2025;5;PSE;29/07/2025;1097840;Llegaré tarde
RSV1141;ALOJ1180;200000495;23/07/2025;1;TCredito;19/07/2025;158210;¿Tiene aire acondicionado?
RSV1142;ALOJ0983;200000099;09/07/2025;6;PSE;05/07/2025;1316700;Por favor dejar instrucciones para ingreso.
RSV1143;ALOJ0160;200000335;12/07/2025;6;PSE;07/07/2025;481866;¿Se permite fumar?
RSV1144;ALOJ0173;200000182;23/07/2025;4;PSE;20/07/2025;533628;Sin comentarios
RSV1145;ALOJ1009;200000226;16/07/2025;2;PSE;13/07/2025;394598;Llegaré tarde
RSV1146;ALOJ0806;200000425;31/07/2025;7;PSE;25/07/2025;1507856;¿Tiene aire acondicionado?
RSV1147;ALOJ0610;200000263;07/06/2025;6;TCredito;03/06/2025;1360110;Llegaré tarde
RSV1148;ALOJ0382;200000407;08/07/2025;6;TCredito;02/07/2025;1218738;Llegaré tarde
RSV1149;ALOJ0264;200000019;08/06/2025;4;PSE;04/06/2025;407248;Por favor dejar instrucciones para ingreso.
RSV1150;ALOJ1199;200000129;26/06/2025;6;PSE;24/06/2025;525636;Sin comentarios
RSV1151;ALOJ1009;200000005;22/06/2025;3;TCredito;19/06/2025;719883;¿Tiene aire acondicionado?
RSV1152;ALOJ0425;200000405;20/07/2025;5;TCredito;15/07/2025;765095;Sin comentarios
RSV1153;ALOJ0842;200000098;23/06/2025;1;PSE;18/06/2025;124464;¿Se permite fumar?
RSV1154;ALOJ0844;200000347;27/07/2025;5;TCredito;26/07/2025;927990;¿Tiene aire acondicionado?
RSV1155;ALOJ0724;200000176;23/07/2025;5;PSE;18/07/2025;458620;¿Tiene aire acondicionado?
RSV1156;ALOJ0890;200000006;30/07/2025;5;PSE;25/07/2025;403305;Llegaré tarde
RSV1157;ALOJ0448;200000235;12/06/2025;2;TCredito;11/06/2025;436024;Llegaré tarde
RSV1158;ALOJ0351;200000139;02/06/2025;5;PSE;28/05/2025;948920;Llegaré tarde
RSV1159;ALOJ0290;200000260;04/07/2025;7;PSE;29/06/2025;1562022;Por favor dejar instrucciones para ingreso.
RSV1160;ALOJ0062;200000042;22/06/2025;1;TCredito;19/06/2025;229519;Sin comentarios
RSV1161;ALOJ0254;200000037;10/07/2025;5;PSE;04/07/2025;1027730;Sin comentarios
RSV1162;ALOJ0205;200000371;19/07/2025;3;TCredito;16/07/2025;668190;¿Tiene aire acondicionado?
RSV1163;ALOJ0938;200000196;24/06/2025;4;PSE;19/06/2025;400652;¿Se permite fumar?
RSV1164;ALOJ0918;200000153;29/07/2025;2;TCredito;26/07/2025;453434;Sin comentarios
RSV1165;ALOJ0971;200000004;23/06/2025;6;PSE;22/06/2025;1252536;¿Tiene aire acondicionado?
RSV1166;ALOJ0422;200000288;14/07/2025;6;PSE;12/07/2025;504486;¿Tiene aire acondicionado?
RSV1167;ALOJ0547;200000233;14/06/2025;7;TCredito;09/06/2025;1501234;Por favor dejar instrucciones para ingreso.
RSV1168;ALOJ0329;200000158;17/07/2025;6;TCredito;16/07/2025;654030;¿Se permite fumar?
RSV1169;ALOJ0470;200000491;09/07/2025;4;TCredito;05/07/2025;765416;Sin comentarios
RSV1170;ALOJ0401;200000101;11/06/2025;3;PSE;09/06/2025;400800;¿Se permite fumar?
RSV1171;ALOJ0451;200000210;27/07/2025;6;TCredito;23/07/2025;592254;Por favor dejar instrucciones para ingreso.
RSV1172;ALOJ0002;200000255;13/07/2025;1;TCredito;10/07/2025;84719;Por favor dejar instrucciones para ingreso.
RSV1173;ALOJ1023;200000471;05/07/2025;1;TCredito;01/07/2025;174832;¿Tiene aire acondicionado?
RSV1174;ALOJ0457;200000410;12/07/2025;7;PSE;09/07/2025;595154;Sin comentarios
RSV1175;ALOJ0180;200000452;25/07/2025;6;TCredito;23/07/2025;1062612;¿Tiene aire acondicionado?
RSV1176;ALOJ0237;200000493;03/06/2025;3;PSE;02/06/2025;249045;¿Tiene aire acondicionado?
RSV1177;ALOJ0416;200000488;05/07/2025;5;TCredito;29/06/2025;710615;Por favor dejar instrucciones para ingreso.
RSV1178;ALOJ0113;200000393;12/06/2025;6;PSE;07/06/2025;888822;¿Se permite fumar?
RSV1179;ALOJ1114;200000359;10/07/2025;3;PSE;04/07/2025;627699;¿Se permite fumar?
RSV1180;ALOJ0753;200000433;02/07/2025;1;TCredito;29/06/2025;88594;Sin comentarios
RSV1181;ALOJ0412;200000413;23/07/2025;3;PSE;17/07/2025;515094;¿Se permite fumar?
RSV1182;ALOJ0172;200000186;15/06/2025;2;PSE;14/06/2025;449698;¿Tiene aire acondicionado?
RSV1183;ALOJ0154;200000354;25/06/2025;4;PSE;20/06/2025;561252;¿Se permite fumar?
RSV1184;ALOJ0438;200000017;22/07/2025;1;PSE;20/07/2025;101378;Sin comentarios
RSV1185;ALOJ0677;200000475;20/07/2025;2;PSE;16/07/2025;484458;¿Tiene aire acondicionado?
RSV1186;ALOJ0880;200000380;01/07/2025;2;TCredito;28/06/2025;438978;¿Tiene aire acondicionado?
RSV1187;ALOJ0453;200000235;30/07/2025;6;TCredito;26/07/2025;497988;¿Tiene aire acondicionado?
RSV1188;ALOJ1114;200000090;15/06/2025;3;PSE;10/06/2025;275760;¿Tiene aire acondicionado?
RSV1189;ALOJ0613;200000306;09/07/2025;6;PSE;07/07/2025;724764;Por favor dejar instrucciones para ingreso.
RSV1190;ALOJ0659;200000011;02/06/2025;1;PSE;29/05/2025;185391;Sin comentarios
RSV1191;ALOJ1189;200000367;13/07/2025;1;TCredito;08/07/2025;158537;Llegaré tarde
RSV1192;ALOJ0298;200000186;19/07/2025;3;TCredito;16/07/2025;599148;Por favor dejar instrucciones para ingreso.
RSV1193;ALOJ0628;200000258;24/06/2025;4;PSE;19/06/2025;332668;Sin comentarios
RSV1194;ALOJ0681;200000134;21/06/2025;6;PSE;19/06/2025;1240422;Llegaré tarde
RSV1195;ALOJ0668;200000388;12/07/2025;1;PSE;08/07/2025;151823;Por favor dejar instrucciones para ingreso.
RSV1196;ALOJ0743;200000428;27/07/2025;6;TCredito;24/07/2025;1460556;Sin comentarios
RSV1197;ALOJ0864;200000354;04/06/2025;2;TCredito;03/06/2025;437008;Llegaré tarde
RSV1198;ALOJ0034;200000439;04/06/2025;4;PSE;29/05/2025;980216;¿Se permite fumar?
RSV1199;ALOJ0887;200000072;09/07/2025;2;TCredito;04/07/2025;329048;Sin comentarios
RSV1200;ALOJ0364;200000029;05/07/2025;1;TCredito;29/06/2025;139885;Llegaré tarde
